Commit URL	Refactoring Type	Description	Relationship Type	CST Node before	CST Node After	Expected?	RefDiff 2.0	RefDiff 1.0	RMiner	Evaluators	Evaluators' classification
https://github.com/icse18-refactorings/infinispan/commit/35b6c869546a7968b6fd2f640add6eea87e03c22	Extract Superclass	Extract Superclass org.infinispan.query.dsl.embedded.impl.BaseEmbeddedQuery from class org.infinispan.query.dsl.embedded.impl.EmbeddedQuery	EXTRACT_SUPER	{Class EmbeddedQuery at query/src/main/java/org/infinispan/query/dsl/embedded/impl/EmbeddedQuery.java:20}	{Class BaseEmbeddedQuery at query/src/main/java/org/infinispan/query/dsl/embedded/impl/BaseEmbeddedQuery.java:18})	T	TP	TP	TP		
https://github.com/icse18-refactorings/infinispan/commit/35b6c869546a7968b6fd2f640add6eea87e03c22	Pull Up Method	Pull Up Method public getProjection() : String[] from class org.infinispan.query.dsl.embedded.impl.EmbeddedQuery to public getProjection() : String[] from class org.infinispan.query.dsl.impl.BaseQuery	PULL_UP	{Method getProjection() at query/src/main/java/org/infinispan/query/dsl/embedded/impl/EmbeddedQuery.java:64}	{Method getProjection() at query-dsl/src/main/java/org/infinispan/query/dsl/impl/BaseQuery.java:32})	T	TP	TP	TP		
https://github.com/icse18-refactorings/infinispan/commit/35b6c869546a7968b6fd2f640add6eea87e03c22	Inline Method	Inline Method private createAccountPB() : AccountPB inlined to public testEmbeddedLuceneQuery() : void in class org.infinispan.client.hotrod.marshall.EmbeddedCompatTest				T	FN	FN	TP		
https://github.com/icse18-refactorings/infinispan/commit/35b6c869546a7968b6fd2f640add6eea87e03c22	Inline Method	Inline Method private createAccountPB() : AccountPB inlined to public testPutAndGet() : void in class org.infinispan.client.hotrod.marshall.EmbeddedCompatTest				T	FN	FN	TP		
https://github.com/icse18-refactorings/infinispan/commit/35b6c869546a7968b6fd2f640add6eea87e03c22	Inline Method	Inline Method private createAccountPB() : AccountPB inlined to public testRemoteQuery() : void in class org.infinispan.client.hotrod.marshall.EmbeddedCompatTest				T	FN	FN	TP		
https://github.com/icse18-refactorings/j2objc/commit/fa3e6fa02dadc675f0d487a15cd842b3ac4a0c11	Extract Method	Extract Method private getOperatorFunctionModifier(expr Expression) : String extracted from private rewriteBoxedAssignment(node Assignment) : void in class com.google.devtools.j2objc.translate.Autoboxer	EXTRACT	{Method rewriteBoxedAssignment(Assignment) at translator/src/main/java/com/google/devtools/j2objc/translate/Autoboxer.java:145}	{Method getOperatorFunctionModifier(Expression) at translator/src/main/java/com/google/devtools/j2objc/translate/Autoboxer.java:162})	T	TP	TP	TP		
https://github.com/icse18-refactorings/j2objc/commit/fa3e6fa02dadc675f0d487a15cd842b3ac4a0c11	Extract Method	Extract Method private getOperatorFunctionModifier(expr Expression) : String extracted from private rewriteBoxedPrefixOrPostfix(node TreeNode, operand Expression, funcName String) : void in class com.google.devtools.j2objc.translate.Autoboxer	EXTRACT	{Method rewriteBoxedPrefixOrPostfix(TreeNode, Expression, String) at translator/src/main/java/com/google/devtools/j2objc/translate/Autoboxer.java:364}	{Method getOperatorFunctionModifier(Expression) at translator/src/main/java/com/google/devtools/j2objc/translate/Autoboxer.java:162})	T	TP	TP	TP		
https://github.com/icse18-refactorings/tomahawk-android/commit/56c273ee11296288cb15320c3de781b94a1e8eb4	Pull Up Method	Pull Up Method public wipe() : void from class org.tomahawk.libtomahawk.collection.NativeCollection to public wipe() : void from class org.tomahawk.libtomahawk.collection.Collection	PULL_UP	{Method wipe() at src/org/tomahawk/libtomahawk/collection/NativeCollection.java:77}	{Method wipe() at src/org/tomahawk/libtomahawk/collection/Collection.java:53})	T	TP	TP	TP		
https://github.com/icse18-refactorings/tomahawk-android/commit/56c273ee11296288cb15320c3de781b94a1e8eb4	Push Down Method	Push Down Method public addQuery(query Query, addedTimeStamp long) : void from class org.tomahawk.libtomahawk.collection.NativeCollection to public addQuery(query Query, addedTimeStamp long) : void from class org.tomahawk.libtomahawk.collection.UserCollection	PUSH_DOWN	{Method addQuery(Query, long) at src/org/tomahawk/libtomahawk/collection/NativeCollection.java:85}	{Method addQuery(Query, long) at src/org/tomahawk/libtomahawk/collection/UserCollection.java:357})	T	TP	TP	TP		
https://github.com/icse18-refactorings/tomahawk-android/commit/56c273ee11296288cb15320c3de781b94a1e8eb4	Push Down Method	Push Down Method public getAlbumTimeStamps() : ConcurrentHashMap<Album,Long> from class org.tomahawk.libtomahawk.collection.NativeCollection to public getAlbumTimeStamps() : ConcurrentHashMap<Album,Long> from class org.tomahawk.libtomahawk.collection.UserCollection	PUSH_DOWN	{Method getAlbumTimeStamps() at src/org/tomahawk/libtomahawk/collection/NativeCollection.java:226}	{Method getAlbumTimeStamps() at src/org/tomahawk/libtomahawk/collection/UserCollection.java:382})	T	TP	TP	TP		
https://github.com/icse18-refactorings/tomahawk-android/commit/56c273ee11296288cb15320c3de781b94a1e8eb4	Push Down Method	Push Down Method public getArtistTimeStamps() : ConcurrentHashMap<Artist,Long> from class org.tomahawk.libtomahawk.collection.NativeCollection to public getArtistTimeStamps() : ConcurrentHashMap<Artist,Long> from class org.tomahawk.libtomahawk.collection.UserCollection	PUSH_DOWN	{Method getArtistTimeStamps() at src/org/tomahawk/libtomahawk/collection/NativeCollection.java:222}	{Method getArtistTimeStamps() at src/org/tomahawk/libtomahawk/collection/UserCollection.java:378})	T	TP	TP	TP		
https://github.com/icse18-refactorings/tomahawk-android/commit/56c273ee11296288cb15320c3de781b94a1e8eb4	Push Down Method	Push Down Method public getQueryTimeStamps() : ConcurrentHashMap<Query,Long> from class org.tomahawk.libtomahawk.collection.NativeCollection to public getQueryTimeStamps() : ConcurrentHashMap<Query,Long> from class org.tomahawk.libtomahawk.collection.UserCollection	PUSH_DOWN	{Method getQueryTimeStamps() at src/org/tomahawk/libtomahawk/collection/NativeCollection.java:218}	{Method getQueryTimeStamps() at src/org/tomahawk/libtomahawk/collection/UserCollection.java:374})	T	TP	TP	TP		
https://github.com/icse18-refactorings/deeplearning4j/commit/91cdfa1ffd937a4cb01cdc0052874ef7831955e2	Move Method	Move Method public testBackTrackLine() : void from class org.deeplearning4j.plot.ListenerTest to public testBackTrackLine() : void from class org.deeplearning4j.optimize.solver.BackTrackLineSearchTest	MOVE	{Method testBackTrackLine() at deeplearning4j-core/src/test/java/org/deeplearning4j/plot/ListenerTest.java:173}	{Method testBackTrackLine() at deeplearning4j-core/src/test/java/org/deeplearning4j/optimize/solver/BackTrackLineSearchTest.java:46})	T	TP	TP	TP		
https://github.com/icse18-refactorings/deeplearning4j/commit/91cdfa1ffd937a4cb01cdc0052874ef7831955e2	Extract Method	Extract Method private getIrisLogisticLayerConfig(activationFunction String, iterations int) : OutputLayer extracted from public testLineSearch() : void in class org.deeplearning4j.optimize.solver.BackTrackLineSearchTest	EXTRACT	{Method testLineSearch() at deeplearning4j-core/src/test/java/org/deeplearning4j/optimize/solver/BackTrackLineSearchTest.java:24}	{Method getIrisLogisticLayerConfig(String, int) at deeplearning4j-core/src/test/java/org/deeplearning4j/optimize/solver/BackTrackLineSearchTest.java:60})	T	TP	TP	TP		
https://github.com/icse18-refactorings/deeplearning4j/commit/91cdfa1ffd937a4cb01cdc0052874ef7831955e2	Extract Method	Extract Method private getNewScore(oldParameters INDArray) : double extracted from public optimize(initialStep double, parameters INDArray, gradients INDArray) : double in class org.deeplearning4j.optimize.solvers.BackTrackLineSearch	EXTRACT	{Method optimize(double, INDArray, INDArray) at deeplearning4j-core/src/main/java/org/deeplearning4j/optimize/solvers/BackTrackLineSearch.java:132}	{Method getNewScore(INDArray) at deeplearning4j-core/src/main/java/org/deeplearning4j/optimize/solvers/BackTrackLineSearch.java:132})	T	TP	TP	TP		
https://github.com/icse18-refactorings/closure-compiler/commit/b9a17665b158955ad28ef7f50cc0a8585460f053	Rename Method	Rename Method private createTaggedTemplateLiteral(t NodeTraversal, n Node) : void renamed to package visitTaggedTemplateLiteral(t NodeTraversal, n Node) : void in class com.google.javascript.jscomp.Es6TemplateLiterals	RENAME	{Method createTaggedTemplateLiteral(NodeTraversal, Node) at src/com/google/javascript/jscomp/Es6TemplateLiterals.java:74}	{Method visitTaggedTemplateLiteral(NodeTraversal, Node) at src/com/google/javascript/jscomp/Es6TemplateLiterals.java:68})	T	TP	TP	TP		
https://github.com/icse18-refactorings/closure-compiler/commit/b9a17665b158955ad28ef7f50cc0a8585460f053	Inline Method	Inline Method private createUntaggedTemplateLiteral(n Node) : void inlined to package visitTemplateLiteral(t NodeTraversal, n Node) : void in class com.google.javascript.jscomp.Es6TemplateLiterals	INLINE	{Method createUntaggedTemplateLiteral(Node) at src/com/google/javascript/jscomp/Es6TemplateLiterals.java:39}	{Method visitTemplateLiteral(NodeTraversal, Node) at src/com/google/javascript/jscomp/Es6TemplateLiterals.java:31})	T	TP	TP	TP		
https://github.com/icse18-refactorings/spring-framework/commit/ef0eb01f93d6c485cf37692fd193833a6821272a	Rename Method	Rename Method protected lookupCacheSeconds(urlPath String) : CacheControl renamed to protected lookupCacheControl(urlPath String) : CacheControl in class org.springframework.web.servlet.mvc.WebContentInterceptor				T	FN	FN	TP		
https://github.com/icse18-refactorings/spring-framework/commit/ef0eb01f93d6c485cf37692fd193833a6821272a	Rename Method	Rename Method public preHandleSetsCacheSecondsOnMatchingRequest() : void renamed to public cacheResourcesConfiguration() : void in class org.springframework.web.servlet.mvc.WebContentInterceptorTests				T	FN	TP	TP		
https://github.com/icse18-refactorings/spring-framework/commit/ef0eb01f93d6c485cf37692fd193833a6821272a	Rename Method	Rename Method public preHandleSetsCacheSecondsOnMatchingRequestWithCachingDisabled() : void renamed to public emptyCacheConfiguration() : void in class org.springframework.web.servlet.mvc.WebContentInterceptorTests				T	FN	TP	TP		
https://github.com/icse18-refactorings/spring-framework/commit/ef0eb01f93d6c485cf37692fd193833a6821272a	Rename Method	Rename Method public preHandleSetsCacheSecondsOnMatchingRequestWithCustomCacheMapping() : void renamed to public mappedCacheConfigurationOverridesGlobal() : void in class org.springframework.web.servlet.mvc.WebContentInterceptorTests	RENAME	{Method preHandleSetsCacheSecondsOnMatchingRequestWithCustomCacheMapping() at spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/WebContentInterceptorTests.java:61}	{Method mappedCacheConfigurationOverridesGlobal() at spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/WebContentInterceptorTests.java:62})	T	TP	TP	TP		
https://github.com/icse18-refactorings/spring-framework/commit/ef0eb01f93d6c485cf37692fd193833a6821272a	Rename Method	Rename Method public preHandleSetsCacheSecondsOnMatchingRequestWithNoCaching() : void renamed to public preventCacheConfiguration() : void in class org.springframework.web.servlet.mvc.WebContentInterceptorTests				T	FN	TP	TP		
https://github.com/icse18-refactorings/spring-framework/commit/ef0eb01f93d6c485cf37692fd193833a6821272a	Rename Method	Rename Method public testSetPathMatcherToNull() : void renamed to public throwsExceptionWithNullPathMatcher() : void in class org.springframework.web.servlet.mvc.WebContentInterceptorTests	RENAME	{Method testSetPathMatcherToNull() at spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/WebContentInterceptorTests.java:109}	{Method throwsExceptionWithNullPathMatcher() at spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/WebContentInterceptorTests.java:138})	T	TP	TP	TP		
https://github.com/icse18-refactorings/spring-framework/commit/ef0eb01f93d6c485cf37692fd193833a6821272a	Extract Method	Extract Method protected checkRequest(request HttpServletRequest) : void extracted from protected checkAndPrepare(request HttpServletRequest, response HttpServletResponse, cacheControl CacheControl) : void in class org.springframework.web.servlet.support.WebContentGenerator	EXTRACT	{Method checkAndPrepare(HttpServletRequest, HttpServletResponse, CacheControl) at spring-webmvc/src/main/java/org/springframework/web/servlet/support/WebContentGenerator.java:353}	{Method checkRequest(HttpServletRequest) at spring-webmvc/src/main/java/org/springframework/web/servlet/support/WebContentGenerator.java:362})	T	TP	TP	TP		
https://github.com/icse18-refactorings/hive/commit/b8d2140fe4faccadcf1a6343ec8cd0cc58c315f9	Extract Method	Extract Method private doFirstFetchIfNeeded() : void extracted from private joinFinalLeftData() : void in class org.apache.hadoop.hive.ql.exec.CommonMergeJoinOperator	EXTRACT	{Method joinFinalLeftData() at ql/src/java/org/apache/hadoop/hive/ql/exec/CommonMergeJoinOperator.java:417}	{Method doFirstFetchIfNeeded() at ql/src/java/org/apache/hadoop/hive/ql/exec/CommonMergeJoinOperator.java:477})	T	TP	TP	TP		
https://github.com/icse18-refactorings/hive/commit/b8d2140fe4faccadcf1a6343ec8cd0cc58c315f9	Extract Method	Extract Method private doFirstFetchIfNeeded() : void extracted from public process(row Object, tag int) : void in class org.apache.hadoop.hive.ql.exec.CommonMergeJoinOperator	EXTRACT	{Method process(Object, int) at ql/src/java/org/apache/hadoop/hive/ql/exec/CommonMergeJoinOperator.java:193}	{Method doFirstFetchIfNeeded() at ql/src/java/org/apache/hadoop/hive/ql/exec/CommonMergeJoinOperator.java:477})	T	TP	TP	TP		
https://github.com/icse18-refactorings/intellij-community/commit/ce5f9ff96e2718e4014655f819314ac2ac4bd8bf	Move Method	Move Method private getLiveIndicator(base Icon) : Icon from class com.intellij.execution.ui.RunContentManagerImpl to public getLiveIndicator(base Icon) : Icon from class com.intellij.execution.runners.ExecutionUtil	MOVE	{Method getLiveIndicator(Icon) at platform/lang-impl/src/com/intellij/execution/ui/RunContentManagerImpl.java:368}	{Method getLiveIndicator(Icon) at platform/lang-api/src/com/intellij/execution/runners/ExecutionUtil.java:197})	T	TP	TP	TP		
https://github.com/icse18-refactorings/intellij-community/commit/ce5f9ff96e2718e4014655f819314ac2ac4bd8bf	Rename Method	Rename Method private getConfiguration(project Project) : RunnerAndConfigurationSettings renamed to private getSelectedConfiguration(project Project) : RunnerAndConfigurationSettings in class com.intellij.execution.ExecutorRegistryImpl.ExecutorAction	RENAME	{Method getConfiguration(Project) at platform/lang-impl/src/com/intellij/execution/ExecutorRegistryImpl.java:237}	{Method getSelectedConfiguration(Project) at platform/lang-impl/src/com/intellij/execution/ExecutorRegistryImpl.java:281})	T	TP	TP	TP		
https://github.com/icse18-refactorings/Signal-Android/commit/c4a37e38aba926c2bef27e4fc00e3a4848ce46bd	Rename Method	Rename Method private constructPartFromUri(uri Uri) : PduPart renamed to private constructPartFromByteArrayAndUri(uri Uri, data byte[], encrypted boolean) : PduPart in class org.thoughtcrime.securesms.mms.ImageSlide	RENAME	{Method constructPartFromUri(Uri) at src/org/thoughtcrime/securesms/mms/ImageSlide.java:65}	{Method constructPartFromByteArrayAndUri(Uri, byte[], boolean) at src/org/thoughtcrime/securesms/mms/ImageSlide.java:93})	T	TP	TP	TP		
https://github.com/icse18-refactorings/Signal-Android/commit/c4a37e38aba926c2bef27e4fc00e3a4848ce46bd	Extract Method	Extract Method public setMedia(slide Slide, masterSecret MasterSecret) : void extracted from public setMedia(slide Slide) : void in class org.thoughtcrime.securesms.mms.AttachmentManager				T	FN	TP	TP		
https://github.com/icse18-refactorings/Signal-Android/commit/f0b2cc559026871c1b4d8e008666afb590553004	Extract Method	Extract Method private craftIntent(context Context, intentAction String, extras Bundle) : PendingIntent extracted from public getMarkAsReadIntent(context Context, masterSecret MasterSecret) : PendingIntent in class org.thoughtcrime.securesms.notifications.NotificationState	EXTRACT	{Method getMarkAsReadIntent(Context, MasterSecret) at src/org/thoughtcrime/securesms/notifications/NotificationState.java:73}	{Method craftIntent(Context, String, Bundle) at src/org/thoughtcrime/securesms/notifications/NotificationState.java:86})	T	TP	TP	TP		
https://github.com/icse18-refactorings/android-demos/commit/5cdabae35f0642e9fe243afe12e4c16b3378a150	Move Class	Move Class com.novoda.Base64 moved to com.novoda.demo.encryption.Base64	MOVE	{Class Base64 at encryption/src/main/java/com/novoda/Base64.java:35}	{Class Base64 at encryption/src/main/java/com/novoda/demo/encryption/Base64.java:35})	T	TP	TP	TP		
https://github.com/icse18-refactorings/android-demos/commit/5cdabae35f0642e9fe243afe12e4c16b3378a150	Move Class	Move Class com.novoda.Base64DecoderException moved to com.novoda.demo.encryption.Base64DecoderException	MOVE	{Class Base64DecoderException at encryption/src/main/java/com/novoda/Base64DecoderException.java:17}	{Class Base64DecoderException at encryption/src/main/java/com/novoda/demo/encryption/Base64DecoderException.java:17})	T	TP	TP	TP		
https://github.com/icse18-refactorings/android-demos/commit/5cdabae35f0642e9fe243afe12e4c16b3378a150	Rename Class	Rename Class com.novoda.Encrypt renamed to com.novoda.demo.encryption.EncryptionActivity	MOVE_RENAME	{Class Encrypt at encryption/src/main/java/com/novoda/Encrypt.java:22}	{Class EncryptionActivity at encryption/src/main/java/com/novoda/demo/encryption/EncryptionActivity.java:27})	T	TP	FN	TP		
https://github.com/icse18-refactorings/android-demos/commit/5cdabae35f0642e9fe243afe12e4c16b3378a150	Extract Method	Extract Method private updateTextViews() : void extracted from public onCreate(savedInstanceState Bundle) : void in class com.novoda.Encrypt	EXTRACT	{Method onCreate(Bundle) at encryption/src/main/java/com/novoda/Encrypt.java:41}	{Method updateTextViews() at encryption/src/main/java/com/novoda/demo/encryption/EncryptionActivity.java:55})	T	TP	TP	FN		
https://github.com/icse18-refactorings/nutz/commit/de7efe40dad0f4bb900c4fffa80ed377745532b3	Extract Method	Extract Method public migration(dao Dao, klass Class<?>, add boolean, del boolean, tableName Object) : void extracted from public migration(dao Dao, klass Class<?>, add boolean, del boolean) : void in class org.nutz.dao.util.Daos	EXTRACT	{Method migration(Dao, Class, boolean, boolean) at src/org/nutz/dao/util/Daos.java:538}	{Method migration(Dao, Class, boolean, boolean, Object) at src/org/nutz/dao/util/Daos.java:640})	T	TP	TP	TP		
https://github.com/icse18-refactorings/nutz/commit/de7efe40dad0f4bb900c4fffa80ed377745532b3	Extract Method	Extract Method public migration(dao Dao, packageName String, add boolean, del boolean, nameTable String) : void extracted from public migration(dao Dao, packageName String, add boolean, del boolean) : void in class org.nutz.dao.util.Daos				F	TN	TN	FP		
https://github.com/icse18-refactorings/Conversations/commit/bdc9f9a44f337ab595a3570833dc6a0558df904c	Rename Method	Rename Method public isTrustedSession(account Account, contact AxolotlAddress) : boolean renamed to public isIdentityKeyTrusted(account Account, name String, fingerprint String) : AxolotlService.SQLiteAxolotlStore.Trust in class eu.siacs.conversations.persistance.DatabaseBackend				T	FN	TP	FN		
https://github.com/icse18-refactorings/Conversations/commit/bdc9f9a44f337ab595a3570833dc6a0558df904c	Rename Method	Rename Method public setTrustedSession(account Account, contact AxolotlAddress, trusted boolean) : void renamed to public setIdentityKeyTrust(account Account, name String, fingerprint String, trust AxolotlService.SQLiteAxolotlStore.Trust) : boolean in class eu.siacs.conversations.persistance.DatabaseBackend				F	TN	FP	TN		
https://github.com/icse18-refactorings/Conversations/commit/bdc9f9a44f337ab595a3570833dc6a0558df904c	Extract Method	Extract Method private getIdentityKeyCursor(account Account, name String, own boolean, fingerprint String) : Cursor extracted from private getIdentityKeyCursor(account Account, name String, own boolean) : Cursor in class eu.siacs.conversations.persistance.DatabaseBackend	EXTRACT	{Method getIdentityKeyCursor(Account, String, boolean) at src/main/java/eu/siacs/conversations/persistance/DatabaseBackend.java:798}	{Method getIdentityKeyCursor(Account, String, boolean, String) at src/main/java/eu/siacs/conversations/persistance/DatabaseBackend.java:784})	T	TP	TP	TP		
https://github.com/icse18-refactorings/bitcoinj/commit/95bfa40630e34f6f369e0055d9f37f49bca60247	Extract Method	Extract Method public getUTXOs(outPoints List<TransactionOutPoint>, includeMempool boolean) : ListenableFuture<UTXOsMessage> extracted from public getUTXOs(outPoints List<TransactionOutPoint>) : ListenableFuture<UTXOsMessage> in class org.bitcoinj.core.Peer	EXTRACT	{Method getUTXOs(List) at core/src/main/java/org/bitcoinj/core/Peer.java:1630}	{Method getUTXOs(List, boolean) at core/src/main/java/org/bitcoinj/core/Peer.java:1643})	T	TP	TP	TP		
https://github.com/icse18-refactorings/retrolambda/commit/46b0d84de9c309bca48a99e572e6611693ed5236	Rename Method	Rename Method visit(byte[]) renamed to visitClass(byte[]) in class net.orfjackal.retrolambda.files.BytecodeFileVisitor	RENAME	{Method visit(byte[]) at retrolambda/src/main/java/net/orfjackal/retrolambda/files/BytecodeFileVisitor.java:21}	{Method visitClass(byte[]) at retrolambda/src/main/java/net/orfjackal/retrolambda/files/BytecodeFileVisitor.java:36})	T	TP	FN	FN	Gustavo/Ricardo	TP/TP
https://github.com/icse18-refactorings/retrolambda/commit/46b0d84de9c309bca48a99e572e6611693ed5236	Rename Method	Rename Method public save(bytecode byte[]) : void renamed to public saveClass(bytecode byte[]) : void in class net.orfjackal.retrolambda.files.ClassSaver	RENAME	{Method save(byte[]) at retrolambda/src/main/java/net/orfjackal/retrolambda/files/ClassSaver.java:20}	{Method saveClass(byte[]) at retrolambda/src/main/java/net/orfjackal/retrolambda/files/ClassSaver.java:20})	T	TP	TP	TP		
https://github.com/icse18-refactorings/retrolambda/commit/46b0d84de9c309bca48a99e572e6611693ed5236	Extract Method	Extract Method public saveResource(relativePath Path, content byte[]) : void extracted from public save(bytecode byte[]) : void in class net.orfjackal.retrolambda.files.ClassSaver	EXTRACT	{Method save(byte[]) at retrolambda/src/main/java/net/orfjackal/retrolambda/files/ClassSaver.java:20}	{Method saveResource(Path, byte[]) at retrolambda/src/main/java/net/orfjackal/retrolambda/files/ClassSaver.java:29})	T	TP	TP	TP		
https://github.com/icse18-refactorings/reactor/commit/669b96c8aa4ed5134617932118de563bd4c34066	Move Class	Move Class reactor.bus.alloc.EventAllocator moved to reactor.alloc.EventAllocator	MOVE	{Class EventAllocator at reactor-bus/src/main/java/reactor/bus/alloc/EventAllocator.java:26}	{Class EventAllocator at reactor-alloc/src/main/java/reactor/alloc/EventAllocator.java:23})	T	TP	TP	TP		
https://github.com/icse18-refactorings/reactor/commit/669b96c8aa4ed5134617932118de563bd4c34066	Move Class	Move Class reactor.bus.alloc.EventAllocatorTests moved to reactor.alloc.EventAllocatorTests	MOVE	{Class EventAllocatorTests at reactor-bus/src/test/java/reactor/bus/alloc/EventAllocatorTests.java:22}	{Class EventAllocatorTests at reactor-alloc/src/test/java/reactor/alloc/EventAllocatorTests.java:22})	T	TP	TP	TP		
https://github.com/icse18-refactorings/reactor/commit/669b96c8aa4ed5134617932118de563bd4c34066	Move Class	Move Class reactor.bus.alloc.EventFactorySupplier moved to reactor.alloc.EventFactorySupplier	MOVE	{Class EventFactorySupplier at reactor-bus/src/main/java/reactor/bus/alloc/EventFactorySupplier.java:22}	{Class EventFactorySupplier at reactor-alloc/src/main/java/reactor/alloc/EventFactorySupplier.java:22})	T	TP	TP	TP		
https://github.com/icse18-refactorings/reactor/commit/669b96c8aa4ed5134617932118de563bd4c34066	Move Class	Move Class reactor.core.alloc.AbstractReference moved to reactor.alloc.AbstractReference	MOVE	{Class AbstractReference at reactor-core/src/main/java/reactor/core/alloc/AbstractReference.java:21}	{Class AbstractReference at reactor-alloc/src/main/java/reactor/alloc/AbstractReference.java:22})	T	TP	TP	TP		
https://github.com/icse18-refactorings/reactor/commit/669b96c8aa4ed5134617932118de563bd4c34066	Move Class	Move Class reactor.core.alloc.Allocator moved to reactor.alloc.Allocator	MOVE	{Interface Allocator at reactor-core/src/main/java/reactor/core/alloc/Allocator.java:21}	{Interface Allocator at reactor-alloc/src/main/java/reactor/alloc/Allocator.java:23})	T	TP	TP	TP		
https://github.com/icse18-refactorings/reactor/commit/669b96c8aa4ed5134617932118de563bd4c34066	Move Class	Move Class reactor.core.alloc.Recyclable moved to reactor.core.support.Recyclable	MOVE	{Interface Recyclable at reactor-core/src/main/java/reactor/core/alloc/Recyclable.java:19}	{Interface Recyclable at reactor-core/src/main/java/reactor/core/support/Recyclable.java:19})	T	TP	TP	TP		
https://github.com/icse18-refactorings/reactor/commit/669b96c8aa4ed5134617932118de563bd4c34066	Move Class	Move Class reactor.core.alloc.RecyclableNumber moved to reactor.alloc.RecyclableNumber	MOVE	{Class RecyclableNumber at reactor-core/src/main/java/reactor/core/alloc/RecyclableNumber.java:19}	{Class RecyclableNumber at reactor-alloc/src/main/java/reactor/alloc/RecyclableNumber.java:21})	T	TP	TP	TP		
https://github.com/icse18-refactorings/reactor/commit/669b96c8aa4ed5134617932118de563bd4c34066	Move Class	Move Class reactor.core.alloc.RecyclableString moved to reactor.alloc.RecyclableString	MOVE	{Class RecyclableString at reactor-core/src/main/java/reactor/core/alloc/RecyclableString.java:19}	{Class RecyclableString at reactor-alloc/src/main/java/reactor/alloc/RecyclableString.java:21})	T	TP	TP	TP		
https://github.com/icse18-refactorings/reactor/commit/669b96c8aa4ed5134617932118de563bd4c34066	Move Class	Move Class reactor.core.alloc.Reference moved to reactor.alloc.Reference	MOVE	{Interface Reference at reactor-core/src/main/java/reactor/core/alloc/Reference.java:21}	{Interface Reference at reactor-alloc/src/main/java/reactor/alloc/Reference.java:22})	T	TP	TP	TP		
https://github.com/icse18-refactorings/reactor/commit/669b96c8aa4ed5134617932118de563bd4c34066	Move Class	Move Class reactor.core.alloc.ReferenceCountingAllocator moved to reactor.alloc.ReferenceCountingAllocator	MOVE	{Class ReferenceCountingAllocator at reactor-core/src/main/java/reactor/core/alloc/ReferenceCountingAllocator.java:26}	{Class ReferenceCountingAllocator at reactor-alloc/src/main/java/reactor/alloc/ReferenceCountingAllocator.java:27})	T	TP	TP	TP		
https://github.com/icse18-refactorings/checkstyle/commit/a07cae0aca9f9072256b3a5fd05779e8d69b9748	Inline Method	Inline Method private leaveLiteralIf(literalIf DetailAST) : void inlined to public leaveToken(literalIf DetailAST) : void in class com.puppycrawl.tools.checkstyle.checks.coding.NestedIfDepthCheck	INLINE	{Method leaveLiteralIf(DetailAST) at src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/NestedIfDepthCheck.java:87}	{Method leaveToken(DetailAST) at src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/NestedIfDepthCheck.java:64})	T	TP	TP	TP		
https://github.com/icse18-refactorings/checkstyle/commit/a07cae0aca9f9072256b3a5fd05779e8d69b9748	Inline Method	Inline Method private visitLiteralIf(literalIf DetailAST) : void inlined to public visitToken(literalIf DetailAST) : void in class com.puppycrawl.tools.checkstyle.checks.coding.NestedIfDepthCheck	INLINE	{Method visitLiteralIf(DetailAST) at src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/NestedIfDepthCheck.java:77}	{Method visitToken(DetailAST) at src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/NestedIfDepthCheck.java:57})	T	TP	TP	TP		
https://github.com/icse18-refactorings/checkstyle/commit/a07cae0aca9f9072256b3a5fd05779e8d69b9748	Inline Method	Inline Method private leaveLiteralTry() : void inlined to public leaveToken(literalTry DetailAST) : void in class com.puppycrawl.tools.checkstyle.checks.coding.NestedTryDepthCheck	INLINE	{Method leaveLiteralTry() at src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/NestedTryDepthCheck.java:83}	{Method leaveToken(DetailAST) at src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/NestedTryDepthCheck.java:60})	T	TP	TP	TP		
https://github.com/icse18-refactorings/checkstyle/commit/a07cae0aca9f9072256b3a5fd05779e8d69b9748	Inline Method	Inline Method private visitLiteralTry(literalTry DetailAST) : void inlined to public visitToken(literalTry DetailAST) : void in class com.puppycrawl.tools.checkstyle.checks.coding.NestedTryDepthCheck	INLINE	{Method visitLiteralTry(DetailAST) at src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/NestedTryDepthCheck.java:75}	{Method visitToken(DetailAST) at src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/NestedTryDepthCheck.java:55})	T	TP	TP	TP		
