tool	project	commit	time	files
RMiner	pig	7a1659c12d76b510809dea1dea1f5100bcf4cd60	92	2
RMiner	WordPress-Android	ab298886b59f4ad0235cd6d5764854189eb59eb6	252	6
RMiner	WordPress-Android	f8d5cf01f123a1d0a65857aa2db0571fe9cd1911	70	2
RMiner	infinispan	ce4f6292d6350a2c6b82d995352fdf6d07042c9c	11595	120
RMiner	sonarqube	0eaa5217883cfeca688aad1d462192c194741827	200	6
RMiner	neo4j	b83e6a535cbca21d5ea764b0c49bfca8a9ff9db4	980	35
RMiner	blueflood	c76e6e1f27a6697b3b88ad4ed710441b801afb3b	242	8
RMiner	antlr4	a9ca2efae56815dc464189b055ffe9da23766f7f	182	11
RMiner	k-9	23c49d834d3859fc76a604da32d1789d2e863303	3022	6
RMiner	processing	8707194f003444a9fb8e00bffa2893ef0c2492c6	58	2
RMiner	baasbox	d949fe9079a82ee31aa91244aa67baaf56b7e28f	143	7
RMiner	fabric8	07807aed847e1d0589c094461544e54a2677cbf5	277	6
RMiner	eureka	5103ace802b2819438318dd53b5b07512aae0d25	1078	45
RMiner	closure-compiler	5a853a60f93e09c446d458673bc7a2f6bb26742c	1463	6
RMiner	alluxio	ed966510ccf8441115614e2258aea61df0ea55f5	117	6
RMiner	camel	5e08a9e8e93a2f117b5fbec9c6d54500d8e99a4d	153	6
RMiner	spring-framework	ece12f9d370108549fffac105e4bcb7faeaaf124	323	8
RMiner	eucalyptus	5a38d0bca0e48853c3f7c00a0f098bada64797df	1890	37
RMiner	jetty.project	13b63c194b010201c439932ece2f1bc628ebf287	222	6
RMiner	WordPress-Android	4bfe164cc8b4556b98df18098b162e0a84038b32	220	10
RMiner	infinispan	03573a655bcbb77f7a76d8e22d851cc22796b4f8	163	4
RMiner	rstudio	4983f83d1bedb7b737fc56d409c1c06b04e34e4e	417	4
RMiner	voltdb	a896b8bf8f7067e41291eb7771deed76b3621fa0	187	10
RMiner	tomcat	40f00732b9652350ac11830367fd32db67987fc7	128	6
RMiner	liferay-plugins	7c7ecf4cffda166938efd0ae34830e2979c25c73	93	4
RMiner	android_frameworks_base	5d1a70a4d32ac4c96a32535c68c69b20288d8968	4311	4
RMiner	open-keychain	de50b3becb31c367f867382ff9cd898ba1628350	426	16
RMiner	querydsl	09b9d989658ef5bf9333c081c92b57a7611ad207	368	27
RMiner	Osmand	c45b9e6615181b7d8f4d7b5b1cc141169081c02c	190	2
RMiner	java-algorithms-implementation	f2385a56e6aa040ea4ff18a23ce5b63a4eeacf29	1592	2
RMiner	java-algorithms-implementation	4ffcb5a65e6d24c58ef75a5cd7692e875619548d	1479	4
RMiner	Lealone	7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd	97	4
RMiner	TinkersConstruct	71820e573134be3fad3935035249cd77c4412f4e	118	9
RMiner	assertj-core	b36ab386559d04db114db8edd87c8d4cbf850c12	125	5
RMiner	k-9	9d44f0e06232661259681d64002dd53c7c43099d	570	4
RMiner	buck	7e104c3ed4b80ec8e9b72356396f879d1067cc40	340	4
RMiner	mockito	2d036ecf1d7170b4ec7346579a1ef8904109530a	257	4
RMiner	HikariCP	1571049ec04b1e7e6f082ed5ec071584e7200c12	150	10
RMiner	HikariCP	cd8c4d578a609bdd6395d3a8c49bfd19ed700dea	51	4
RMiner	processing	acf67c8cb58d13827e14bbeeec11a66f9277015f	558	2
RMiner	ratpack	da6167af3bdbf7663af6c20fb603aba27dd5e174	54	2
RMiner	drools	c8e09e2056c54ead97bce4386a25b222154223b1	646	29
RMiner	gradle	f841d8dda2bf461f595755f85c3eba786783702d	108	6
RMiner	MPS	797fb7fc1415ac0ebe9a8262677dfa4462ed6cb4	210	15
RMiner	languagetool	bec15926deb49d2b3f7b979d4cfc819947a434ec	1243	31
RMiner	spring-framework	dd4bc630c3de70204081ab196945d6b55ab03beb	77	4
RMiner	OpenTripPlanner	e32f161fc023d1ee153c49df312ae10b06941465	342	24
RMiner	hive	e2dd54ab180b577b08cf6b0e69310ac81fc99fd3	275	8
RMiner	redisson	186357ac6c2da1a5a12c0287a08408ac5ec6683b	201	8
RMiner	core	8ea46f48063c38473c12ca7c114106ca910b6e74	63	4
RMiner	drill	ffae1691c0cd526ed1095fbabbc0855d016790d7	576	14
RMiner	seyren	5fb36a321af7df470d4c845cb18da8f85be31c38	326	12
RMiner	languagetool	01cddc5afb590b4d36cb784637a8ea8aa31d3561	628	2
RMiner	spring-framework	31a5434ea433bdec2283797bf9415c02bb2f41c1	468	23
RMiner	morphia	70a25d4afdc435e9cad4460b2a20b7aabdd21e35	161	6
RMiner	WordPress-Android	3b95d10985776fb7b710089ff71074fd2bf860ee	63	2
RMiner	graylog2-server	72acc2126611f0bff9b672de18b9b2f8dacdc03a	337	29
RMiner	spring-boot	becced5f0b7bac8200df7a5706b568687b517b90	139	6
RMiner	android_frameworks_base	f166866cd68efa963534c5bc7fc9ca38e4aa2838	15337	4
RMiner	intellij-community	6540dde58190f642e59ca10516f84eb85f855373	251	10
RMiner	presto	b7f4914d81a7a618acf2eba52af1093fc23cfba9	373	16
RMiner	neo4j	77fab3caea4495798a248035f0e928f745c7c2db	1838	32
RMiner	neo4j	001de307492df8f84ad15f6aaa0bd1e748d4ce27	26064	194
RMiner	neo4j	74d2cc420e5590ba3bc0ffcc15b30b76a9cbef0b	797	14
RMiner	go-lang-idea-plugin	0b93231025f51c7ec62fd8588985c5dc807854e4	111	4
RMiner	mongo-java-driver	8c5a20d786e66ee4c4b0d743f0f80bf681c419be	254	13
RMiner	cassandra	9a3fa887cfa03c082f249d1d4003d87c14ba5d24	1239	35
RMiner	crate	5373a852a7e45715e0a6771b7cd56592994c07dd	3078	106
RMiner	spring-framework	e083683f4fe9206609201bb39a60bbd8ee0c8a0f	382	27
RMiner	morphia	5db323b99f7064af8780f2c35f245461cf55cc8e	272	12
RMiner	openhab1-addons	a9b1e5d67421ed98b49ae25c3bbd6e27a0ab1590	252	12
RMiner	hazelcast	4d05a3b1168441216dcaea8282c39338285182af	726	34
RMiner	wildfly	37d842bfed9779e662321a5ee43c36b058386843	58	4
RMiner	zuul	b25d3f32ed2e2da86f5c746098686445c2e2a314	104	10
RMiner	MapDB	32dd05fc13b53873bf18c589622b55d12e3883c7	903	22
RMiner	go-lang-idea-plugin	3d5e343df6a39ce3b41624b90974d83e9899541e	280	16
RMiner	go-lang-idea-plugin	b8929ccb4057c74ac64679216487a4abcd3ae1c3	115	8
RMiner	drill	8815eb7d947be6d2a0281c15a3a60d8ba040db95	2276	76
RMiner	drill	711992f22ae6d6dfc43bdb4c01bf8f921d175b38	123	4
RMiner	spring-integration	ec5230abc7500734d7b78a176c291378e100a927	1218	47
RMiner	springfox	e70b04810eb1e73f60e3d8b3980b8271ce473565	182	14
RMiner	infinispan	4184c577f4bbc57f3ac13639557cfd99cdaca3e7	92	6
RMiner	hive	5f78f9ef1e6c798849d34cc66721e6c1d9709b6f	160	4
RMiner	hive	abe6cd5d4614eb2ae3a78d85196f4d786d5886bd	2213	4
RMiner	structr	6c59050b8b03adf6d8043f3fb7add0496f447edf	55	2
RMiner	Signal-Android	99528dcc3b4a82b5e52a87d3e7aed5c6479028c7	1066	27
RMiner	java-algorithms-implementation	ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9	85986	4
RMiner	blueflood	fce2d1f07c14bbac286e16ec666fd4bf26abd43d	5435	372
RMiner	buck	84b7b3974ae8171a4de2f804eb94fcd1d6cd6647	74	4
RMiner	buck	d49765899cb9df6781fff9773ffc244b5167351c	882	6
RMiner	buck	cfea606b129dbfc5703eb279d4803185afc99c58	6168	17
RMiner	bitcoinj	1d96e1ad1dca6e2151603e10515bb04f0c2730fc	213	8
RMiner	bitcoinj	a6601066ddc72ef8e71c46c5a51e1252ea0a1af5	1509	38
RMiner	bitcoinj	2fd96c777164dd812e8b5a4294b162889601df1d	536	12
RMiner	jersey	fab1516773d50bf86d9cc37e2f6db13496f0ecae	870	30
RMiner	giraph	add1d4f07c925b8a9044cb3aa5bb4abdeaf49fc7	170	5
RMiner	cassandra	f797bfa4da53315b49f8d97b784047f33ba1bf5f	10852	82
RMiner	spring-data-neo4j	071588a418dbc743e0f7dbfe218cd8a6c0f97421	1636	165
RMiner	mockito	7f20e63a7252f33c888085134d16ee8bf45f183f	1825	116
RMiner	drill	3f0d9221d3f96c20db10e868cc33c2e972318ba6	85	6
RMiner	drill	00aa01fb90f3210d1e3027d7f759fb1085b814bd	4823	34
RMiner	aws-sdk-java	4baf0a4de8d03022df48d696d210cc8b3117d38a	40353	647
RMiner	gwt	22fb2c9c6974bd1fe0f6ff684f52e6cfbed1a387	1229	22
RMiner	libgdx	2bd1557bc293cb8c2348374771aad832befbe26f	77	4
RMiner	sonarqube	0d9fcaa4415ee996e423a97cfe0d965586ca59a5	36	2
RMiner	neo4j	d3533c1a0716ca114d294b3ea183504c9725698f	3282	79
RMiner	buck	be292763b8c4cb09988023d6081b0a2d57b4c778	147	8
RMiner	fabric8	e068eb7f484f24dee285d29b8a910d9019592020	184	3
RMiner	drill	c1b847acdc8cb90a1498b236b3bb5c81ca75c044	2917	32
RMiner	BroadleafCommerce	abba5d83602c7ae23901bd579ba9fbb7dc36adc0	1337	15
RMiner	xabber-android	faaf826e901f43d1b46105b18e655eb120f3ffef	67	5
RMiner	facebook-android-sdk	e813a0be86c87366157a0201e6c61662cadee586	2655	129
RMiner	killbill	4b5b74b6467a28fb9b7712f8091e4aa61c2d64b6	5710	12
RMiner	voltdb	e58c9c3eef4c6e44b21a97cfbd2862bb2eb4627a	742	20
RMiner	java-driver	9de5f0d408f861455716b8410fd53f62b360787d	165	6
RMiner	intellij-community	8d7a26edd1fedb9505b4f2b4fe57b2d2958b4dd9	121	2
RMiner	RedReader	51b8b0e1ad4be1b137d67774eab28dc0ef52cb0a	851	20
RMiner	testng	b5cf7a0252c8b0465c4dbd906717f7a12e26e6f8	32	6
RMiner	spring-data-jpa	c13f3469e1d64ec97b11f0509e45f9c3fa8ff88a	246	8
RMiner	ratpack	2581441eda268c45306423dd4c515514d98a14a0	193	11
RMiner	deeplearning4j	d4992887291cc0a7eeda87ad547fa9e1e7fda41c	164	4
RMiner	zookeeper	3fd77b419673ce6ec41e06cdc27558b1d8f4ca06	338	24
RMiner	AntennaPod	c64217e2b485f3c6b997a55b1ef910c8b72779d3	275	7
RMiner	gradle	79c66ceab11dae0b9fd1dade7bb4120028738705	213	14
RMiner	gradle	0e7345a9c10863dca9217ad902b825db50fed01f	507	26
RMiner	AndroidAsync	1bc7905b07821f840068089343e6b77a8686d1ab	82	4
RMiner	hive	102b23b16bf26cbf439009b4b95542490a082710	1934	28
RMiner	hive	7eb3567e7880511b76b8b65e8eb7d373927f2fb6	195	6
RMiner	spring-boot	1e464da2480568014a87dd0bac6febe63a76c889	1031	25
RMiner	rstudio	229d1b60c03a3f8375451c68a6911660a3993777	414	12
RMiner	presto	364f50274d4b4b83d40930c0d2c4d0e57fb34589	1181	43
RMiner	Activiti	53036cece662f9c796d2a187b0077059c3d9088a	308	17
RMiner	jackson-databind	cfe88fe3fbcc6b02ca55cee7b1f4ab13e249edea	96	3
RMiner	jbpm	83cfa21578e63956bca0715eefee2860c3b6d39a	133	2
RMiner	jbpm	a739d16d301f0e89ab0b9dfa56b4585bbad6b793	439	10
RMiner	cassandra	35668435090eb47cf8c5e704243510b6cee35a7b	4528	49
RMiner	gradle	527ac38334000e105daacb2aca25cb345d77c01e	268	8
RMiner	WordPress-Android	9dc3cbd59a20f03406f295a4a8f3b8676dbc939e	185	8
RMiner	graylog2-server	767171c90110c4c5781e8f6d19ece1fba0d492e9	456	8
RMiner	graylog2-server	f05e86c4d31987ff2f30330745c3eb605de4c4dc	107	6
RMiner	hive	d69e5cb21c04d9eede314aaa9ad059fc603fb025	470	15
RMiner	neo4j	d1a6ae2a16ba1d53b1de02eea8745d67c6a1a005	237	10
RMiner	neo4j	8d9bedbf96b14beb027ebc1338bc6d5750e1feb5	5471	150
RMiner	cordova-plugin-local-notifications	51f498a96b2fa1822e392027982c20e950535fd1	70677	107
RMiner	realm-java	9b5b10a0c254017a48651771029f4dfc0a61bcfa	408	16
RMiner	android_frameworks_base	3f2a0e7629d032712ab38ab1431cd0a9d91d4db6	13026	6
RMiner	orientdb	0a1ff849ec7709be8553383fe9c2c7301980dde0	297	18
RMiner	wire	85a690e3cdbbb8447342eefdf690e22ad1b33e02	2316	34
RMiner	MPS	fe6653db5fb9f1a25d5ee30e4d5d54ccdaba65fa	303	14
RMiner	jboss-eap-quickstarts	983e0e0e22ab5bd2c6ea44235518057ea45dcca9	37	4
RMiner	android_frameworks_base	4587c32ab8a1c8e2169e4f93491a8c927216a6ab	76	2
RMiner	orientdb	f50f234b24e6ada29c82ce57830118508bf55d51	4176	147
RMiner	voltdb	05bd8ecda456e0901ef7375b9ff7b120ae668eca	324	24
RMiner	hazelcast	c00275e7f85c8a9af5785f66cc0f75dc027b6cb6	761	18
RMiner	wildfly	c0f8a7f2b4341601df63c5470f41f157dbd83781	380	14
RMiner	Signal-Android	fa62b9bde224341e0c2d43c0694fc10c4df7336f	702	9
RMiner	truth	1768840bf1e69892fd2a23776817f620edfed536	343	3
RMiner	truth	200f1577d238a6d3fbcf99cb2a2585b2071214a6	134	4
RMiner	gh4a	b8fffb706258db4c4d2f608d8e8dad9312e2230d	502	14
RMiner	dmix	885771d57c97bd2dd48951e8aeaaa87ceb87532b	27	2
RMiner	spring-data-mongodb	3224fa8ce7e0079d6ad507e17534cdf01f758876	142	4
RMiner	guava	5bab9e837cf273250aa26702204f139fdcfd9e7a	126	4
RMiner	Aeron	4b762c2c70f06b0c5d2cd85866424c46478c827b	403	18
RMiner	spring-data-jpa	36d1b0717bc5836bba39985caadc2df5f2533ac4	299	17
RMiner	drill	b2bbd9941be6b132a83d27c0ae02c935e1dec5dd	1118	21
RMiner	deeplearning4j	3325f5ccd23f8016fa28a24f878b54f1918546ed	63	2
RMiner	cucumber-jvm	0e815f3e1339f91960c7c64ab395de6dd8ff9eec	1036	61
RMiner	hibernate-orm	44a02e5efc39c6953ca6dd631669d91293ab67f6	14065	45
RMiner	hibernate-orm	2f1b67b03f6c48aa189d7478e16ed0dcf8d50af8	1381	64
RMiner	gradle	f394599bf1423be0be2d5822ed7f1271d2841225	14	2
RMiner	gradle	36ccb0f5c6771ff4be87a282560c090447520b66	842	26
RMiner	gradle	b1fb1192daa1647b0bd525600dd41063765eca70	87	6
RMiner	gradle	ba1da95200d080aef6251f13ced0ca67dff282be	77	9
RMiner	crate	d5f10a4958f5e870680be906689d92d1efb42480	314	18
RMiner	infinispan	35b6c869546a7968b6fd2f640add6eea87e03c22	19125	67
RMiner	j2objc	fa3e6fa02dadc675f0d487a15cd842b3ac4a0c11	364	4
RMiner	tomahawk-android	56c273ee11296288cb15320c3de781b94a1e8eb4	2237	26
RMiner	deeplearning4j	91cdfa1ffd937a4cb01cdc0052874ef7831955e2	905	6
RMiner	closure-compiler	b9a17665b158955ad28ef7f50cc0a8585460f053	4032	20
RMiner	spring-framework	ef0eb01f93d6c485cf37692fd193833a6821272a	236	6
RMiner	hive	b8d2140fe4faccadcf1a6343ec8cd0cc58c315f9	59	2
RMiner	intellij-community	ce5f9ff96e2718e4014655f819314ac2ac4bd8bf	11160	16
RMiner	Signal-Android	c4a37e38aba926c2bef27e4fc00e3a4848ce46bd	417	21
RMiner	Signal-Android	f0b2cc559026871c1b4d8e008666afb590553004	146	5
RMiner	android-demos	5cdabae35f0642e9fe243afe12e4c16b3378a150	88	6
RMiner	nutz	de7efe40dad0f4bb900c4fffa80ed377745532b3	249	2
RMiner	Conversations	bdc9f9a44f337ab595a3570833dc6a0558df904c	1812	10
RMiner	bitcoinj	95bfa40630e34f6f369e0055d9f37f49bca60247	119	2
RMiner	retrolambda	46b0d84de9c309bca48a99e572e6611693ed5236	142	10
RMiner	reactor	669b96c8aa4ed5134617932118de563bd4c34066	459	31
RMiner	checkstyle	a07cae0aca9f9072256b3a5fd05779e8d69b9748	78	8
RMiner	cassandra	f283ed29814403bde6350a2598cdd6e2c8b983d5	302	8
RMiner	MPS	7b5622d41537315710b6fd57b2739a3a64698375	176	7
RMiner	crate	563d281b61e9f8748858e911eaa810e981f1e953	488	18
RMiner	alluxio	b0938501f1014cf663e33b44ed5bb9b24d19a358	107	4
RMiner	gwt	e0dda9f61b7c409944c4734edf75b108e0288f59	89	3
RMiner	cas	7fb0d1ce3b6583013e81ac05eb9afb15d20eab7f	59	4
RMiner	facebook-android-sdk	19d1936c3b07d97d88646aeae30de747715e3248	8964	57
RMiner	hive	f664789737d516ac664462732664121acc111a1e	118	4
RMiner	Singularity	944aea445051891280a8ab7fbbd514c19646f1ab	208	6
RMiner	android_frameworks_base	910397f2390d6821a006991ed6035c76cbc74897	6156	32
RMiner	intellij-community	e1625136ba12907696ef4c6e922ce073293f3a2c	72	2
RMiner	openhab1-addons	cf1efb6d27a4037cdbe5a780afa6053859a60d4a	719	4
RMiner	hazelcast	69dd55c93fc99c5f7a1e2c21f10e671e311be49e	667	47
RMiner	auto	8967e7c33c59e1336e1e3b4671293ced5697fca6	184	6
RMiner	auto	8fc60d81fe0e46e7e5c96e71d4a93fcadc6bde4f	173	2
RMiner	helios	da39bfeb9c370abe2d86e6e327fade252434090d	155	4
RMiner	Conversations	925801c14e7500313069b2bc04abd066798a881c	82	6
RMiner	thymeleaf	378ba37750a9cb1b19a6db434dfa59308f721ea6	78	2
RMiner	thymeleaf	aed371dac5e1248880e869930c636994c3d0f8dc	382	5
RMiner	netty	8a16081a9322b4a4062baaf32edc6b6b8b4afa88	147	6
RMiner	alluxio	9aeefcd8120bb3b89cdb437d8c32d2ed84b8a825	30	2
RMiner	camel	cb0935e3af05b333b5c85a4fb3b1846836218f11	63	3
RMiner	camel	9f319029ecc031cf8bf1756ab8a0e9e4e52c2902	264	9
RMiner	android_frameworks_base	76331570e68446c17e4ff5287f5b7b2b6b472895	156	6
RMiner	hazelcast	679d38d4316c16ccba4982d7f3ba13c147a451cb	187	8
RMiner	RedReader	2b2bb6c734d106cdd1c0f4691607be2fe11d7ebb	14329	39
RMiner	helios	dd8753cfb0f67db4dde6c5254e2df3104b635dae	496	9
RMiner	schematic	c1a9dd63aca8bf488f9a671aa6281538540397f8	1348	5
RMiner	PocketHub	a7401e5091c06c68fae499ea1972b40143c66fa9	147	3
RMiner	cgeo	7e7e4f54801af4e49ebddb934d0c6ff33a2c2160	426	12
RMiner	deeplearning4j	3d080545362794ac5ab63a6cf1bdfb523a0d92a5	26	4
RMiner	javapoet	5a37c2aa596377cb4c9b6f916614407fd0a7d3db	195	6
RMiner	checkstyle	febbc986cb25ed460ea601c0a68c7d2597f89ee4	67	6
RMiner	alluxio	5b184ac783784c1ca4baf1437888c79bd9460763	43	2
RMiner	structr	15afd616cba5fb3d432d11a6de0d4f7805b202db	499	16
RMiner	spring-boot	84937551787072a4befac29fb48436b3187ac4c6	1441	10
RMiner	intellij-community	af618666043f21b3db7e6a1be2aa225ae0f432b4	127	2
RMiner	hazelcast	76d7f5e3fe4eb41b383c1d884bc1217b9fa7192e	1857	38
RMiner	spring-security	64938ebcfc2fc8cd9ccd6cf31dbcd8cdd0660aca	300	12
RMiner	neo4j	a26b61201cd86c9a8773b418d9c84b446e95a601	4905	261
RMiner	neo4j	5fa74fbb4a307571e3807c1201b8b05d3d60a99b	667	33
RMiner	jline2	80d3ffb5aafa90992385c17e8338c2cc5def3cec	1017	2
RMiner	docx4j	e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	6082	415
RMiner	feign	b2b4085348de32f10903970dded99fdf0376a43c	2460	21
RMiner	FBReaderJ	42e0649f82779ecd48bff6448924fc7dc2534554	231	8
RMiner	Activiti	ca7d0c3b33a0863bed04c77932b9ef6b1317f34e	42	2
RMiner	Activiti	a70ca1d9ad2ea07b19c5e1f9540c809d7a12d3fb	136	2
RMiner	aws-sdk-java	14593c6379445f260baeb5287f618758da6d9952	2092	148
RMiner	BroadleafCommerce	9687048f76519fc89b4151cbe2841bbba61a401d	82	2
RMiner	drools	7ffc62aa554f5884064b81ee80078e35e3833006	96	4
RMiner	robovm	7837d0baf1aef45340eec699516a8c3a22aeb553	74	2
RMiner	springfox	2307ff3a4ca367aaf64088b7b1e1bbf212c9bf3a	226	16
RMiner	WordPress-Android	1b21ba4bcea986988d4bbd578e3bb9a20ec69606	701	6
RMiner	intellij-community	619a6012da868d0d42d9628460f2264effe9bdba	177	2
RMiner	intellij-community	10f769a60c7c7b73982e978959d381df487bbe2d	411	10
RMiner	intellij-community	7c59f2a4f9b03a9e48ca15554291a03477aa19c1	2166	8
RMiner	intellij-community	a9379ee529ed87e28c0736c3c6657dcd6a0680e4	231	4
RMiner	intellij-community	9f7de200c9aef900596b09327a52d33241a68d9c	584	19
RMiner	intellij-community	106d1d51754f454fa673976665e41f463316e084	580	19
RMiner	spring-security	fcc9a34356817d93c24b5ccf3107ec234a28b136	254	4
RMiner	spring-security	08b1b56e2cd5ad72126f4bbeb15a47d9b104dfff	242	4
RMiner	presto	cb2deceea993128c22710b0f64f1b755c9d176f7	202	6
RMiner	docx4j	1ba361438ab4d7f6a0305428ba40ba62e2e6ff3c	163	16
RMiner	jeromq	02d3fa171d02c9d82c7bdcaeb739f47d0c0006a0	88	4
RMiner	jitwatch	3b1f4e56fea289860b31ef83ccfe96a3a003cc8b	983	12
RMiner	antlr4	b395127e733b33c27f344695ebf155ecf5edeeab	459	33
RMiner	buck	52cfd39ecba349c4d8e2c46eac76ed4d75b7ebae	9095	12
RMiner	buck	8184a32a019b2ed956e8f24c18cb49a266af47bf	568	9
RMiner	rest.li	ec5ea36faa3dd74585bb339beabdba6149ed63be	13302	74
RMiner	infinispan	8f446b6ddf540e1b1fefca34dd10f45ba7256095	6040	214
RMiner	hive	999e0e3616525d77cf46c5865f9981b5a6b5609a	1350	2
RMiner	intellij-community	6ad1dcbfef36821a71cbffa301c58d1c3ffe8d62	397	9
RMiner	intellij-community	e1f0dbc2f09541fc64ce88ee22d8f8f4648004fe	106	2
RMiner	presto	8b1f5ce432bd6f579c646705d79ff0c4690495ae	181	6
RMiner	jmonkeyengine	5989711f7315abe4c3da0f1516a3eb3a81da6716	406	12
RMiner	processing	d403a0b2322a74dde824094d67b7997c1c371883	155	7
RMiner	deeplearning4j	c50064efb325b0c94cc62788b4c8935b7c39ac40	102	4
RMiner	hive	240097b78b70172e1cf9bc37876a566ddfb9e115	106	4
RMiner	voltdb	7527cfc746dc20ddb78002c7b3a65d55026a334e	1442	25
RMiner	java-driver	14abb6919a99a0d6d500198dd2e30c83b1bb6709	143	4
RMiner	intellij-community	97811cf971f7ccf6a5fc5e90a491db2f58d49da1	144	5
RMiner	hazelcast	30c4ae09745d6062077925a54f27205b7401d8df	40302	157
RMiner	docx4j	59b8e89e61432d1d8f25cb003b62b3ac004d1b6f	201	8
RMiner	android-async-http	af7e9e4bcd90504d6a665dbb21635eb1733fe025	163	8
RMiner	cgeo	c142b8ca3e9f9467931987ee16805cf53e6bc5d2	457	22
RMiner	jersey	d57b1401f874f96a53f1ec1c0f8a6089ae66a4ce	2454	78
RMiner	BuildCraft	a5cdd8c4b10a738cb44819d7cc2fee5f5965d4a0	1668	28
RMiner	cassandra	4fcd7d4d366d001cf5f1f7d926c608c902e3f0af	40	3
RMiner	netty	9f422ed0f44516bea8116ed7730203e4eb316252	1118	34
RMiner	camel	ab1d1dd78fe53edb50c4ede447e4ac5a55ee2ac9	259	12
RMiner	OpenTripPlanner	334dbc7cf3432e7c17b0ed98801e61b0b591b408	72	3
RMiner	liferay-plugins	d99695841fa675ea9150602b1132f037093e867d	65	2
RMiner	graylog2-server	2d98ae165ea43e9a1ac6a905d6094f077abb2e55	215	7
RMiner	intellij-community	1b70adbfd49e00194c4c1170ef65e8114d7a2e46	309	9
RMiner	presto	484b7cb0d20ec8f7c3b0d9eaf9e3f93468cec88c	540	24
RMiner	neo4j	dc199688d69416da58b370ca2aa728e935fc8e0d	12474	14
RMiner	greenDAO	d6d9dd4365387816fda6987a4ad9b679c27e72a3	49	4
RMiner	jline2	1eb3b624b288a4b1a054420d3efb05b8f1d28517	2138	4
RMiner	jedis	d4b4aecbc69bbd04ba87c4e32a52cff3d129906a	23	2
RMiner	helios	3ffd70929c08be5cf14f156189e8050969caa87e	118	2
RMiner	Conversations	e6cb12dfe414497b4317820497985c110cb81864	114	2
RMiner	ansj_seg	913704e835169255530c7408cad11ce9a714d4ec	2276	20
RMiner	intellij-erlang	3855f0ca82795f7481b34342c7d9e5644a1d42c3	188	7
RMiner	Terasology	543a9808a85619dbe5acc2373cb4fe5344442de7	1343	50
RMiner	camel	14a7dd79148f9306dcd2f748b56fd6550e9406ab	429	18
RMiner	intellij-community	7dd55014f9840ce03867bb175cf37a4c151dc806	102	4
RMiner	intellij-community	9fbf6b852bd9766060307aff960fb597d55e24d3	44	2
RMiner	intellij-community	33b0ac3a029845f9c20f7f5967c03b31b24f3b4b	168	4
RMiner	intellij-community	6ff3fe00d7ffe04dbe0904b8bad98285b6988d6d	1498	16
RMiner	intellij-plugins	0df7cb00757fe0d4fac8d8b0d5fc46af95feb238	161	6
RMiner	querydsl	e1aa31cff985e2a0c2babf4da96dc0a538d5e514	288	6
RMiner	MPAndroidChart	3514aaedf9624222c985cb3abb12df2d9b514b12	2136	98
RMiner	neo4j	4beba7bbdf927486a5cbf298a0fb2be50905a590	1360	56
RMiner	RoboBinding	b6565814805dfb2d989be25c11d4fb4cf8fb1d84	159	17
RMiner	metrics	4c6ab3d77cc67c7a91155d884077520dcf1509c6	111	4
RMiner	buck	db024f5ec3e9611ddf8103bdc4c3817c704f7b27	430	6
RMiner	buck	a1525ac9a0bb8f727167a8be94c81a3415128ef4	42	2
RMiner	helios	687bda5a3ea1b5daae2764653843d318c77f4590	250	11
RMiner	rest.li	f61db44ca4a862f1a84450643d92f85449016cfa	349	14
RMiner	guava	31fc19200207ccadc45328037d8a2a62b617c029	543	18
RMiner	jersey	ee5aa50af6b4586fbe92cab718abfae8113a81aa	393	29
RMiner	cassandra	5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	28233	30
RMiner	cassandra	2b0a8f6bdac621badabcb9921c077260f2470c26	119	4
RMiner	cassandra	b70f7ea0ce27b5defa0a7773d448732364e7aee0	587	10
RMiner	gradle	681dc6346ce3cf5be5c5985faad120a18949cee0	61	2
RMiner	pipeline-plugin	d0e374ce8ecb687b4dc046d1edea9e52da17706f	292	8
RMiner	robovm	1ef86e69d5a108c2b4d836b0634ebdea912cfe00	210	8
RMiner	spring-data-neo4j	ef2a0d63393484975854fc08ad0fd3abc7dd76b0	276	17
RMiner	atmosphere	69c229b7611ff8c6a20ff2d4da917a68c1cde64a	85	4
RMiner	hive	92e98858e742bbb669ccbf790a71a618c581df21	377	12
RMiner	hive	c53c6f45988db869d56abe3b1d831ff775f4fa73	29932	22
RMiner	intellij-community	6905d569a1e39d0d7b1ec5ceee4f0bbe60b85947	104	9
RMiner	presto	11048642b1e6b0e35efefab9e4e693b09c8753f5	13508	216
RMiner	neo4j	021d17c8234904dcb1d54596662352395927fe7b	13252	79
RMiner	neo4j	4712de476aabe69cd762233c9641dd3cf9f8361b	850	9
RMiner	checkstyle	2f7481ee4e20ae785298c31ec2f979752dd7eb03	167	9
RMiner	cassandra	573a1d115b86abbe3fb53ff930464d7d8fd95600	428	7
RMiner	jadx	2d8d4164830631d3125575f055b417c5addaa22f	775	24
RMiner	voltdb	c1359c843bd03a694f846c8140e24ed646bbb913	226	2
RMiner	openhab1-addons	f25fa3ae35e4a60a2b7f79a88f14d46ce6cebf55	626	2
RMiner	hazelcast	f1e26fa73074a89680a2e1756d85eb80ad87c3bf	357	22
